Date,CVol,Return,Spread,Diff,5days mean,10days mean,5days std
09/03/15,1268398.647,-0.35,0.016537023,0.002761275,-0.315772477,-0.265981394,1.971891796
09/02/15,1449160.634,2.46,0.019067449,0.014736093,0.243959042,-0.513331918,2.326204667
09/01/15,1629249.092,-2.94,0.023127845,-0.021543554,0.600572315,-0.838623916,2.831878441
08/31/15,1334501.508,-1.07,0.012811655,-0.006138367,1.101178213,-0.608199291,2.20045371
08/28/15,1396497.367,0.32,0.010026262,-0.004279502,0.551705117,-0.414805478,3.055861829
08/27/15,1699038.478,2.45,0.020139589,0.013520268,-0.216190311,-0.418076177,3.566941525
08/26/15,1905659.915,4.24,0.037027465,0.028185572,-1.270622878,-0.684716448,3.354014438
08/25/15,1945479.051,-0.44,0.040704184,0.035573598,-2.277820148,-1.093571607,1.564397796
08/24/15,2587016.36,-3.82,0.088982491,-0.075313639,-2.317576796,-1.177340773,1.507394453
08/21/15,2016565.482,-3.52,0.032025015,-0.015673635,-1.381316074,-0.679785718,1.771313246
08/20/15,1496772.457,-2.82,0.02235166,-0.009076419,-0.619962043,-0.353784972,1.405128211
08/19/15,1258889.197,-0.80,0.013564718,-0.004016524,-0.098810018,-0.234192824,0.682206175
08/18/15,1092944.244,-0.64,0.005964403,-0.001870692,0.090676935,-0.087180251,0.560716147
08/17/15,1085669.709,0.86,0.013800695,-0.003149613,-0.03710475,-0.042862038,0.792448753
08/14/15,1059380.442,0.29,0.007782118,-0.001517614,0.021744638,-0.15410608,0.881707425
08/13/15,1167386.479,-0.21,0.008313798,0.001297481,-0.087607902,-0.18424522,0.87373499
08/12/15,1528751.515,0.15,0.021797878,-0.008391456,-0.369575629,-0.129421169,1.118269751
08/11/15,1374552.792,-1.27,0.015065746,-0.006398526,-0.265037437,-0.100259661,1.200495597
08/10/15,1298765.738,1.16,0.00614685,0.007570476,-0.048619326,0.125245631,1.062704407
08/07/15,1455717.642,-0.26,0.009796889,-0.002466953,-0.329956798,-0.086266805,0.823673043
08/06/15,1622052.434,-1.62,0.022648345,0.001300793,-0.280882538,-0.173027223,0.836456857
08/05/15,1516419.594,0.67,0.00844504,0.005331845,0.110733292,-0.059609402,0.388572126
08/04/15,1366392.55,-0.19,0.006549931,-0.000864647,0.064518115,-0.196762332,0.310865369
08/03/15,1309333.832,-0.25,0.011877514,0.001181878,0.299110589,-0.19812498,0.470388413
07/31/15,1356059.456,-0.01,0.006365682,0.003782381,0.157423187,-0.156233753,0.718814807
07/30/15,1374646.698,0.33,0.012678844,-0.002235447,-0.065171908,-0.064307162,0.925995049
07/29/15,1396979.888,0.44,0.007395735,0.001700067,-0.229952095,0.028325151,0.910481805
07/28/15,1524024.154,0.98,0.014163102,0.004694848,-0.458042779,-0.027580823,0.840030368
07/27/15,1430276.075,-0.96,0.007973364,-0.006427074,-0.695360549,-0.059841839,0.365505334
07/24/15,1441545.842,-1.12,0.016316179,0.003984137,-0.469890693,0.183844431,0.488483648
07/23/15,1516493.724,-0.49,0.011532505,0.001654946,-0.063442415,0.449091028,0.633450442
07/22/15,1476669.975,-0.70,0.007533398,-0.011922536,0.286602398,0.523871104,0.800200308
07/21/15,1355478.577,-0.21,0.006276929,6.59148E-05,0.402881133,0.418176814,0.649398487
07/20/15,1329535.434,0.17,0.005835182,0.00250262,0.57567687,0.449813846,0.555040442
07/17/15,1368281.904,0.91,0.005169535,0.006378046,0.837579554,0.398600758,0.619427682
07/16/15,1349219.484,1.26,0.006705364,0.007695521,0.961624471,0.299849523,0.694935284
07/15/15,1213199.625,-0.12,0.007295438,0.001218048,0.76113981,0.226500781,0.731041423
07/14/15,1270039.348,0.66,0.008108892,0.001106968,0.433472495,0.295432005,1.337994988
07/13/15,1195253.898,1.48,0.007518274,0.007917842,0.323950823,-0.010598761,1.337414635
07/10/15,1162283.635,1.53,0.008313224,0.011953519,-0.040378039,-0.220256226,1.184163268
07/09/15,1338197.501,0.26,0.012553429,0.01352225,-0.361925425,-0.393181931,0.810577941
07/08/15,1384084.792,-1.75,0.013023243,-0.00870122,-0.308138247,-0.491948552,0.868785103
07/07/15,1545461.736,0.11,0.019967143,0.000363987,0.157391514,-0.304585062,0.393205576
07/06/15,1252730.917,-0.34,0.011974703,-0.0090663,-0.345148346,-0.243393523,1.214971606
07/02/15,1063481.179,-0.08,0.007331895,0.002230148,-0.400134412,-0.239990777,1.221155452
07/01/15,1305622.095,0.53,0.008794124,0.008457409,-0.424438437,-0.097795167,1.214331452
06/30/15,1395641.66,0.57,0.008122129,0.008405415,-0.675758857,-0.131978429,1.092249508
06/29/15,1411095.022,-2.40,0.019114969,-0.011672844,-0.766561639,-0.138398988,0.975096333
06/26/15,2768747.881,-0.62,0.011938368,0.000208521,-0.1416387,0.059980645,0.590093024
06/25/15,1167862.014,-0.20,0.007735824,0.003333001,-0.079847142,0.060149999,0.541711278
06/24/15,1224342.379,-0.73,0.008340996,-0.001688149,0.228848103,0.091565708,0.823141712
06/23/15,1094825.405,0.12,0.004667748,0.001495352,0.411801998,0.289880129,0.637385194
06/22/15,1135963.866,0.72,0.003754775,0.006032441,0.489763664,0.262552638,0.616061404
06/19/15,1750479.172,-0.31,0.00512605,0.001327697,0.26159999,0.097908344,0.712091036
06/18/15,1285737.227,1.34,0.011939528,0.003391788,0.200147141,0.147443802,0.783508346
06/17/15,1135971.546,0.18,0.007475597,0.002398948,-0.045716687,-0.065611209,0.461599878
06/16/15,1031911.308,0.51,0.008010998,-0.001270783,0.16795826,-0.039330805,0.751242126
06/15/15,1141445.506,-0.42,0.009827693,-0.007782067,0.035341612,-0.102796815,0.734424737
06/12/15,1028931.693,-0.62,0.004893786,-0.004380906,-0.065783301,-0.035520707,0.839763869
06/11/15,1167570.186,0.11,0.005183266,0.002279832,0.094740464,-0.02854617,0.782580536
06/10/15,1318856.869,1.25,0.012307232,0.003098604,-0.085505731,-0.056870899,0.875161686
06/09/15,1239656.791,-0.15,0.010453003,-0.001692877,-0.246619869,-0.035444347,0.597157239
06/08/15,1223462.403,-0.92,0.01094087,-0.000357505,-0.240935243,-0.131223258,0.598387051
06/05/15,1182281.266,0.18,0.009757796,-0.000410546,-0.005258113,-0.041637324,0.483072083
06/04/15,1241892.005,-0.79,0.010836667,-0.004120034,-0.151832804,-0.022537959,0.52077067
06/03/15,1312156.658,0.45,0.005808132,0.004325995,-0.028236067,0.059493737,0.389163543
06/02/15,1208442.834,-0.13,0.010375415,-0.003828304,0.175731174,-0.001801836,0.775869366
06/01/15,1265443.274,0.25,0.010494734,0.004913383,-0.021511274,0.070532194,0.972283453
05/29/15,1421355.767,-0.55,0.008246105,-0.000957438,-0.078016535,0.040119047,0.960373939
05/28/15,1138824.022,-0.17,0.005178914,-0.002007406,0.106756886,0.233672706,0.935844342
05/27/15,1205383.932,1.47,0.014131544,0.003002136,0.147223541,0.261585905,0.92527557
05/26/15,1259922.667,-1.11,0.012803736,-0.00244687,-0.179334847,0.080062156,0.558320305
05/22/15,1090340.876,-0.03,0.003664311,-0.001061525,0.162575661,0.171348378,0.314231528
05/21/15,1252447.544,0.38,0.007015414,-0.001143395,0.15825463,0.291454978,0.317638929
05/20/15,1252045.733,0.03,0.009326385,0.000474948,0.360588526,0.306540033,0.644620655
05/19/15,1216525.505,-0.17,0.004842378,0.000394216,0.375948269,0.263303565,0.635739056
05/18/15,1158863.072,0.60,0.009247131,-0.001459702,0.339459159,0.125187503,0.678397484
05/15/15,1223591.867,-0.05,0.0055084,0.001653995,0.180121095,0.088519456,0.696048635
05/14/15,1277642.187,1.39,0.010308664,0.007022717,0.424655326,0.22294568,0.801856494
05/13/15,1174481.544,0.11,0.007122282,0.003060775,0.252491539,-0.079448528,0.61388339
05/12/15,1164869.687,-0.35,0.012839944,-0.005433187,0.150658861,-0.153364385,0.681794714
05/11/15,1171081.315,-0.20,0.005078331,-5.81587E-05,-0.089084153,-0.128104609,1.025246832
05/08/15,1363057.3,1.17,0.005010443,0.009320317,-0.003082183,-0.170667607,1.031688789
05/07/15,1360053.553,0.53,0.008610991,-0.000383361,0.021236035,-0.21672397,1.067163408
05/06/15,1514030.853,-0.40,0.01563651,0.003516266,-0.411388594,-0.227881926,1.236214332
05/05/15,1464264.368,-1.55,0.014968224,-0.003335705,-0.45738763,-0.14599672,1.239894767
05/04/15,1177140.311,0.23,0.006098949,0.00258841,-0.167125064,0.047721711,1.080781588
05/01/15,1328805.772,1.29,0.008520615,0.005039037,-0.338253031,0.151982905,1.069756424
04/30/15,1649098.087,-1.64,0.019105035,-0.005305715,-0.454683975,-0.129197425,0.858418688
04/29/15,1387122.897,-0.63,0.010751567,-0.005333879,-0.044375258,0.028022968,0.605152282
04/28/15,1505764.979,-0.10,0.013653465,0.000594042,0.165394189,0.158653994,0.528986983
04/27/15,1633783.21,-0.63,0.013099946,0.00241257,0.262568486,0.146227343,0.513491103
04/24/15,1416771.886,0.71,0.00376192,0.007966084,0.642218841,0.193263741,0.376625768
04/23/15,1393837.304,0.41,0.010640103,-0.002969314,0.196289125,0.165081582,1.028523216
04/22/15,1195372.459,0.42,0.009539896,0.002486388,0.100421194,0.171545062,1.02538932
04/21/15,1250941.467,0.39,0.003730879,0.005877548,0.151913798,0.212187715,1.05159319
04/20/15,1185294.34,1.27,0.009515677,0.005325023,0.0298862,0.158727127,1.052397528
04/17/15,1458663.216,-1.52,0.012524813,-0.008323033,-0.25569136,0.093576477,0.792264537
04/16/15,1234145.294,-0.06,0.003994576,-0.00232747,0.133874039,0.259049443,0.397307943
04/15/15,1255194.71,0.68,0.006376546,0.003079387,0.24266893,0.223359947,0.403845862
04/14/15,1129666.128,-0.22,0.009003293,0.000114068,0.272461632,0.061482869,0.447135042
04/13/15,1091343.579,-0.15,0.007675036,0.001115897,0.287568053,0.198395151,0.427180462
04/10/15,1056519.517,0.43,0.005216794,0.000496325,0.442844314,0.271153089,0.362412662
04/09/15,1203756.685,0.48,0.009613112,4.03973E-06,0.384224848,0.201107547,0.387711072
04/08/15,1243129.813,0.83,0.00859797,0.000799148,0.204050963,-0.083513555,0.519336443
04/07/15,1053591.191,-0.14,0.007964189,3.64019E-05,-0.149495894,-0.198586602,0.586855949
04/06/15,1116590.939,0.62,0.015600978,-0.006344461,0.109222249,-0.214905762,0.826142151
04/02/15,1143703.101,0.14,0.005803836,0.00106204,0.099461864,-0.20888754,0.818830434
04/01/15,1338282.687,-0.42,0.011268321,-0.00133119,0.017990245,-0.203471077,0.834221285
03/31/15,1286365.367,-0.94,0.008481334,-0.00435215,-0.371078074,-0.069385116,1.371179122
03/30/15,1193718.779,1.15,0.005526899,0.00624793,-0.24767731,0.040790666,1.334323914
03/27/15,1170511.307,0.57,0.008096549,7.75184E-05,-0.539033773,0.04439034,1.089605325
03/26/15,1433061.319,-0.27,0.013012609,-0.008367647,-0.517236945,-0.056894186,1.118125393
03/25/15,1598025.316,-2.37,0.02670716,0.001621909,-0.424932399,0.059474821,1.161847247
03/24/15,1195791.703,-0.32,0.007591602,-0.000174617,0.232307842,0.275875905,0.564979845
03/23/15,1173376.095,-0.31,0.004073862,-0.001157086,0.329258643,0.141059705,0.480979966
03/20/15,2115685.966,0.68,0.004390998,0.008230143,0.627814452,0.202381554,0.449268613
03/19/15,1208969.073,0.19,0.00402253,-0.00016296,0.403448573,0.022935121,0.650568439
03/18/15,1432068.16,0.92,0.018834879,-0.002146663,0.543882041,0.035316635,0.668947629
03/17/15,1276978.691,0.16,0.007672615,-0.003420827,0.319443968,-0.08225704,0.698993549
03/16/15,1202630.152,1.19,0.008287031,0.005236711,-0.047139234,-0.154632325,1.142813373
03/13/15,1291220.352,-0.44,0.012659901,-0.001584619,-0.223051344,-0.183377683,0.95848834
03/12/15,1370878.78,0.89,0.008704573,0.000833412,-0.35757833,-0.188216942,1.040263332
03/11/15,1295512.707,-0.20,0.006043168,0.001471463,-0.47324877,-0.235824949,0.887226001
03/10/15,1358486.015,-1.67,0.008981458,-0.008685184,-0.483958048,-0.217529161,0.883458843
03/09/15,1178282.842,0.31,0.00599805,0.001767068,-0.262125417,-0.035891561,0.606253044
03/06/15,1354580.28,-1.11,0.013050573,-0.003124944,-0.143704023,-0.056386986,0.778337858
03/05/15,1201656.061,0.32,0.006103183,0.002579553,-0.018855554,0.118371788,0.617514945
03/04/15,1206649.444,-0.26,0.006930749,-0.003747666,0.001598872,0.124204513,0.632860874
03/03/15,1304785.257,-0.56,0.008150766,-0.003474372,0.048899727,0.164299061,0.617422805
03/02/15,1294068.746,0.90,0.007298976,0.001995354,0.190342295,0.231703422,0.514624332
02/27/15,1350757.403,-0.49,0.005716698,-0.00057379,0.03093005,0.216492461,0.331506156
02/26/15,1275950.8,0.42,0.006735714,0.000429623,0.25559913,0.382864353,0.265694228
02/25/15,1205530.965,-0.02,0.005684962,-0.001561758,0.246810153,0.369370968,0.259647652
02/24/15,1257354.988,0.14,0.005242023,-0.000959691,0.279698395,0.501749533,0.225633199
02/23/15,1185731.913,0.10,0.004316495,-0.000579301,0.273064549,0.448575542,0.23103855
02/20/15,1214726.757,0.63,0.010376576,-0.00099864,0.402054871,0.395045848,0.284690521
02/19/15,1124130.529,0.37,0.005867972,-0.000988513,0.510129577,0.43416371,0.449864391
02/18/15,1179878.156,0.14,0.00446339,-0.001720665,0.491931784,0.373432119,0.458514981
02/17/15,1238921.342,0.11,0.004337381,-0.000787725,0.723800671,0.468118975,0.527048596
02/13/15,1381713.719,0.75,0.006888456,0.002494437,0.624086534,0.546447027,0.693013714
02/12/15,1501086.062,1.18,0.007007355,0.005603206,0.388036825,0.369010615,0.828864065
02/11/15,1301612.829,0.28,0.006297202,0.000152267,0.358197844,0.349407362,0.795447638
02/10/15,1244504.922,1.30,0.011727908,0.00605479,0.254932453,0.228185908,0.83995097
02/09/15,1143907.43,-0.39,0.006319073,-0.004357769,0.21243728,-0.091374605,0.776588502
02/06/15,1423903.88,-0.43,0.011796012,0.000785923,0.46880752,-0.023440461,0.739681969
02/05/15,1425991.636,1.03,0.009354263,0.002745352,0.349984405,0.035746432,0.941292428
02/04/15,1626095.041,-0.23,0.009866008,-0.005908108,0.34061688,0.110917903,0.933078453
02/03/15,1506326.801,1.09,0.012039156,0.003540752,0.201439362,0.161273533,1.080394865
02/02/15,1439883.811,0.89,0.020575877,0.003314607,-0.39518649,0.096285011,1.272539523
01/30/15,1678446.355,-1.03,0.015688077,-0.002606007,-0.515688443,0.14591739,1.141716043
01/29/15,1481182.296,0.98,0.018500195,-0.000486418,-0.27849154,0.10111885,1.131688919
01/28/15,1521848.61,-0.93,0.022549208,0.012644024,-0.118781075,-0.044392755,1.382195559
01/27/15,1424193.548,-1.89,0.013251949,-0.01540899,0.121107704,0.041666086,1.308453268
01/26/15,1237947.618,0.29,0.00837867,-0.001161021,0.587756512,0.147148387,0.672941484
01/23/15,1169243.845,0.16,0.006985254,-0.000464803,0.807523222,0.050157505,0.729173133
01/22/15,1432084.889,1.78,0.022740822,0.005036616,0.480729239,0.218736918,1.263628316
01/21/15,1330508.728,0.27,0.013470183,-0.002771303,0.029995566,0.166649717,1.072806658
01/20/15,1316609.951,0.44,0.013866397,0.004630393,-0.037775532,0.011050031,1.064522611
01/16/15,1400135.381,1.39,0.01569034,-0.000971161,-0.293459737,-0.190181375,1.074055599
01/15/15,1332291.671,-1.48,0.0211275,0.003910487,-0.707208211,-0.348747316,0.517332403
01/14/15,1400245.673,-0.48,0.012801445,-0.010885337,-0.043255403,-0.287732725,1.093091998
01/13/15,1429620.118,-0.07,0.027257106,0.009439386,0.303303868,-0.30145905,1.191889286
01/12/15,1214750.013,-0.84,0.013966356,0.002126244,0.059875595,-0.294473575,1.394039835
01/09/15,1175947.084,-0.68,0.013492359,0.001748874,-0.086903012,-0.140852236,1.542747651
01/08/15,1447473.499,1.84,0.011267073,0.008401731,0.00971358,-0.056141481,1.511266251
01/07/15,1344571.415,1.26,0.008346038,0.007425415,-0.532210046,-0.273929799,1.126158883
01/06/15,1510521.298,-1.29,0.021716448,0.003068842,-0.906221968,-0.365968748,0.542870889
01/05/15,1269666.621,-1.57,0.013175729,-0.00559976,-0.648822745,-0.201613741,0.617756045
01/02/15,977021.0501,-0.20,0.016691807,0.005108476,-0.19480146,0.179571499,0.604992224
12/31/14,936361.4654,-0.87,0.015271165,0.002739124,-0.121996542,0.411226561,0.626469603
12/30/14,772143.8454,-0.61,0.006490505,-0.002767058,-0.015649552,0.37337213,0.501108362
12/29/14,794950.2818,0.00,0.003082438,-0.001164794,0.174284471,0.33058825,0.384454612
12/26/14,619576.0772,0.70,0.005638816,0.003057105,0.245595262,0.21460032,0.377287721
12/24/14,490417.6938,0.17,0.003961479,0.000986482,0.553944458,0.196166674,0.983686045
12/23/14,1068177.079,-0.33,0.0076946,0.003473027,0.944449664,0.006315959,1.163713818
12/22/14,1186858.27,0.34,0.005045572,-0.00132959,0.762393812,0.094159091,1.449865765
12/19/14,2287088.124,0.36,0.009200525,0.000884087,0.486892029,-0.02331547,1.66579956
12/18/14,1481626.981,2.24,0.010804692,0.014659228,0.183605378,-0.035340441,1.825606187
12/17/14,1438724.322,2.12,0.021789889,0.001994798,-0.161611111,-0.269999355,1.467272658
12/16/14,1484864.281,-1.24,0.021523012,-0.007029723,-0.931817747,-0.442908269,0.850238649
12/15/14,1427519.437,-1.04,0.02131522,0.005602974,-0.57407563,-0.258214618,1.0405715
12/12/14,1285219.573,-1.16,0.011671824,-0.009093149,-0.533522969,-0.288273754,1.021607917
12/11/14,1230178.627,0.52,0.012840898,0.004401338,-0.25428626,-0.163386893,0.998509075
12/10/14,1280812.83,-1.73,0.018658079,-0.002528916,-0.378387598,-0.153808471,0.91394992
12/09/14,1326244.369,0.54,0.019727597,-0.011705258,0.046001208,0.026216123,0.549776739
12/08/14,1278200.217,-0.84,0.014834128,-0.002300471,0.057646393,0.06078189,0.563404819
12/05/14,1212187.527,0.24,0.004045173,0.001495983,-0.043024539,0.168204644,0.77042205
12/04/14,1155306.824,-0.11,0.006646273,-0.000518173,-0.072487525,0.200418923,0.759762598
12/03/14,1221926.231,0.39,0.007589115,0.001157321,0.070770656,0.154111294,0.817363733
12/02/14,1237121.184,0.60,0.006702328,0.001188192,0.006431038,0.182184003,0.798156447
12/01/14,1290999.36,-1.34,0.012152474,-0.002901518,0.063917386,0.084570774,0.859752255
11/28/14,704224.7778,0.09,0.005037952,0.002042061,0.379433826,0.236669547,0.35824805
11/26/14,939481.8808,0.61,0.006373503,0.00041696,0.473325372,0.238382877,0.323246388
11/25/14,1256184.9,0.07,0.005171019,0.001577534,0.237451932,0.208551325,0.54910945
11/24/14,1117585.174,0.89,0.006602676,0.002587753,0.357936967,0.220704026,0.569092094
11/21/14,1306457.197,0.24,0.010794679,0.010451161,0.105224162,0.172966574,0.554416541
11/20/14,1161289.517,0.56,0.010559416,-0.004386286,0.093905267,0.136552998,0.551648017
11/19/14,1128818.281,-0.57,0.008657509,-0.001629367,0.003440382,0.119018203,0.489834632
11/18/14,1127586.163,0.67,0.007556715,0.00082188,0.179650718,0.169545663,0.378504221
11/17/14,1106902.386,-0.37,0.007350888,-0.002155255,0.083471085,0.06931952,0.266216465
11/14/14,1165311.726,0.18,0.005211217,-6.08956E-05,0.240708985,0.124372855,0.1209122
11/13/14,1257711.514,0.11,0.008298683,0.001374935,0.179200729,0.247900844,0.207246302
11/12/14,1269570.519,0.31,0.007443857,-0.003418688,0.234596024,0.27435569,0.21981314
11/11/14,1191273.096,0.19,0.004502678,-0.000523044,0.159440608,0.210098079,0.248795205
11/10/14,1318320.643,0.41,0.005781857,0.000554557,0.055167955,0.365558466,0.328215677
11/07/14,1376584.983,-0.13,0.006906809,-0.000340414,0.008036725,0.329278825,0.277087257
11/06/14,1346720.139,0.38,0.007418394,-0.000851815,0.316600959,0.411546839,0.66921651
11/05/14,1410463.539,-0.06,0.009232544,0.005585642,0.314115357,0.532709444,0.668925963
11/04/14,1350339.761,-0.33,0.008875042,-0.003264344,0.26075555,0.45614176,0.715559781
11/03/14,1323379.099,0.18,0.005768165,0.000640718,0.675948976,0.728651939,0.872707538
10/31/14,1726175.79,1.41,0.005383589,0.01605426,0.650520925,0.846340218,0.892527804
10/30/14,1379175.939,0.37,0.011763765,-0.003765692,0.50649272,0.80219913,0.790661705
10/29/14,1356452.77,-0.33,0.010423302,-0.002830232,0.751303531,0.769938663,0.917778676
10/28/14,1344007.692,1.75,0.012967625,0.004414469,0.651527971,0.774900998,1.077868677
10/27/14,1047329.137,0.05,0.00876184,-0.003279197,0.781354901,0.632283888,1.26552911
10/24/14,1145328.484,0.69,0.009012606,0.001497937,1.042159512,0.481011428,1.210100833
10/23/14,1375712.72,1.60,0.012123635,0.010173061,1.09790554,0.178355959,1.196431089
10/22/14,1354452.818,-0.83,0.012452628,0.002190755,0.788573796,-0.183185846,1.234855623
10/21/14,1444786.203,2.40,0.014340827,0.00998501,0.898274025,0.089859573,1.068393675
10/20/14,1245879.973,1.35,0.01590521,-0.001005767,0.483212874,-0.305969361,0.669923273
10/17/14,1720834.411,0.97,0.01278238,0.013680262,-0.080136655,-0.487819303,0.900102852
10/16/14,1906360.998,0.05,0.027117246,-0.019469933,-0.741193623,-0.482607993,1.119878847
10/15/14,2171898.661,-0.28,0.027268392,-0.01728556,-1.154945487,-0.469201522,1.136930601
10/14/14,1775164.428,0.32,0.016210372,0.007729148,-0.71855488,-0.599846106,1.788569435
10/13/14,1725693.444,-1.46,0.021585273,-0.00031219,-1.095151596,-0.659561434,1.711644761
10/10/14,1978065.254,-2.33,0.024384506,-0.005415751,-0.895501951,-0.527268744,1.716160972
10/09/14,1556008.381,-2.02,0.019835828,-0.002304754,-0.224022363,-0.192345897,1.669819041
10/08/14,1587842.577,1.90,0.026492921,0.000114476,0.216542444,-0.184597368,1.334561168
10/07/14,1237443.967,-1.56,0.012910244,-0.004689099,-0.481137333,-0.271559025,1.129478277
10/06/14,1123660.499,-0.47,0.011708719,0.003748084,-0.223971273,-0.157287058,0.954598789
10/03/14,1241773.125,1.03,0.0094626,0.006007643,-0.159035537,-0.224529038,0.945083755
10/02/14,1503522.075,0.18,0.016750297,-0.000189729,-0.16066943,-0.356770016,0.942527606
10/01/14,1662694.05,-1.59,0.017522031,-0.001500871,-0.585737181,-0.306611261,1.194312451
09/30/14,1584841.201,-0.28,0.008490917,0.001507374,-0.061980717,-0.127221026,1.219522862
09/29/14,1140876.472,-0.14,0.011274454,-0.010272617,-0.090602844,-0.024638347,1.227470669
09/26/14,1071638.918,1.02,0.00892294,0.002177198,-0.29002254,-0.117208064,1.315448832
09/25/14,1303869.956,-1.94,0.017975709,-0.003161648,-0.552870601,-0.271661817,1.103080596
09/24/14,1218569.512,1.03,0.012542314,0.001381332,-0.027485341,-0.065911273,0.878717786
09/23/14,1263409.107,-0.42,0.006123508,-0.003616414,-0.192461336,-0.093919056,0.686478916
09/22/14,1230684.966,-1.14,0.012312239,-0.002475223,0.041326151,-0.139057565,0.78214922
09/19/14,2151767.919,-0.30,0.010290647,0.002763948,0.055606411,-0.004807681,0.755439184
09/18/14,1147785.179,0.68,0.004650773,0.002970942,0.009546968,0.070061587,0.788601056
09/17/14,1221532.835,0.21,0.009434723,0.000264455,-0.104337205,-0.020896185,0.703206784
09/16/14,1294449.575,0.75,0.012820135,-0.003715727,0.004623224,-0.097326472,0.799190133
09/15/14,1250553.627,-1.07,0.013441767,-3.34968E-05,-0.319441282,-0.13313188,0.748657277
09/12/14,1231217.421,-0.53,0.00753087,-0.000661831,-0.065221773,0.023031306,0.639547077
09/11/14,1182554.578,0.12,0.006980907,-0.004115975,0.130576205,0.049648409,0.612002954
09/10/14,1205366.105,0.75,0.009215048,0.000407707,0.062544834,0.035882975,0.632677362
09/09/14,1351762.58,-0.87,0.011992426,-0.000753001,-0.199276167,-0.010148266,0.540179168
09/08/14,1112175.867,0.20,0.006568401,-0.000837243,0.053177521,0.118377168,0.431849625
09/05/14,1169074.535,0.45,0.008785267,-0.000363852,0.111284384,0.112119772,0.474779192
09/04/14,1258427.21,-0.22,0.010923242,0.001957324,-0.031279388,0.079360918,0.453534346
09/03/14,1396947.744,-0.56,0.009789243,0.002599284,0.009221116,0.099567824,0.440793309
09/02/14,1326770.532,0.39,0.004747955,0.002653119,0.178979635,0.19787342,0.31306833
08/29/14,968830.7645,0.50,0.005783284,0.003086432,0.183576816,0.255906267,0.317107215
08/28/14,921823.2643,-0.26,0.0042425,-0.003736197,0.112955159,0.233154554,0.265397325
08/27/14,984141.3724,-0.02,0.003059335,0.000811484,0.190001224,0.30181802,0.167549729
08/26/14,1011544.077,0.29,0.004114303,0.00141749,0.189914532,0.40629947,0.167687105
08/25/14,948499.8833,0.41,0.005124908,0.005546044,0.216767205,0.349691537,0.196345977
08/22/14,929037.3993,0.14,0.005612365,0.000610534,0.328235719,0.377888144,0.394594579
08/21/14,1039173.513,0.12,0.004456874,5.36841E-05,0.353353948,0.446540411,0.383646592
08/20/14,1030311.601,-0.02,0.003818641,-0.00215571,0.413634816,0.38801719,0.361681268
08/19/14,1105236.153,0.43,0.003309545,0.001318676,0.622684408,0.395369316,0.348219655
08/18/14,1159039.152,0.97,0.005040026,0.005733796,0.482615868,0.281953788,0.536906044
08/15/14,1356771.919,0.27,0.012395267,0.005982484,0.42754057,0.256592118,0.485912606
08/14/14,1104592.7,0.43,0.004281608,0.000901191,0.539726874,0.190600043,0.504250714
08/13/14,1164310.949,1.02,0.006917253,0.004241043,0.362399564,-0.060632193,0.679782874
08/12/14,1085010.07,-0.27,0.008029162,-0.001508408,0.168054225,-0.117414161,0.574663033
08/11/14,1105557.07,0.70,0.007187146,0.003769475,0.081291709,-0.094939891,0.681073367
08/08/14,1332704.906,0.83,0.010350729,0.00136287,0.085643667,-0.175009892,0.686036235
08/07/14,1386013.328,-0.46,0.013337117,0.004177908,-0.158526789,-0.308317598,0.561315255
08/06/14,1405537.137,0.05,0.012388606,-0.006101074,-0.48366395,-0.26576431,1.043824207
08/05/14,1395393.202,-0.71,0.011357642,-0.004402027,-0.402882548,-0.231164793,1.10911147
08/04/14,1214417.103,0.72,0.011942818,0.002982098,-0.271171492,-0.089552826,1.102863697
08/01/14,1448456.042,-0.39,0.014022524,-0.00146026,-0.435663451,-0.178157332,0.972027746
07/31/14,1733669.693,-2.09,0.01456484,-0.009322862,-0.458108406,0.01848804,0.972063477
07/30/14,1324937.157,0.45,0.007069618,0.005794449,-0.04786467,0.085906842,0.34065673
07/29/14,1379001.596,-0.05,0.006740496,0.002509837,-0.059447038,0.062130921,0.319634424
07/28/14,1357125.47,-0.10,0.009330448,0.000350596,0.09206584,0.012986398,0.469714205
07/25/14,1269499.624,-0.50,0.006184656,-0.005377775,0.079348787,0.079897194,0.477168258
07/24/14,1441847.428,-0.04,0.004375116,0.001768111,0.495084487,0.174199624,0.696654553
07/23/14,1432217.18,0.40,0.005092429,0.002724853,0.219678355,0.126090808,1.109014909
07/22/14,1318181.959,0.71,0.004664476,0.004574095,0.183708881,0.149195089,1.104743705
07/21/14,1194138.154,-0.17,0.006307772,-0.002470133,-0.066093044,-0.056531739,1.09778795
07/18/14,1444642.945,1.57,0.012683461,0.003780036,0.080445601,-0.116406952,1.129220982
07/17/14,1468683.27,-1.41,0.016764028,-0.003264821,-0.146685238,-0.210590279,0.827496428
07/16/14,1434727.54,0.22,0.006588386,0.006742611,0.03250326,-0.071396513,0.527458235
07/15/14,1427030.19,-0.54,0.014090015,0.001011166,0.114681297,0.021403257,0.591494461
07/14/14,1125793.661,0.56,0.004200504,0.00586594,-0.046970435,0.098826179,0.863463283
07/11/14,994672.4826,0.44,0.006310285,0.001104135,-0.313259505,0.085480228,0.832454033
07/10/14,1208095.798,-0.52,0.01474205,-0.015160567,-0.274495319,0.03998033,0.879417026
